date,open,high,low,close,volume
2014-01-02,24.199,24.2685,23.8082,23.8864,41503781
2014-01-03,23.9037,23.9732,23.8082,23.869,27575932
2014-01-06,24.0253,24.0818,23.5823,23.6779,29366264
2014-01-07,23.869,23.8777,23.6345,23.7039,24745856
2014-01-08,23.7561,23.7647,23.5563,23.6345,25872072
2014-01-09,23.7387,23.7647,23.3912,23.6431,31319824
2014-01-10,23.6171,23.6518,23.3304,23.4173,38856831
2014-01-13,23.4347,23.5389,23.1741,23.2175,34457965
2014-01-14,23.3131,23.4521,23.2262,23.426,24954330
2014-01-15,23.5823,23.7995,23.4607,23.7474,31886756
2014-01-16,23.6431,23.6866,23.5172,23.6258,32691427
2014-01-17,23.3478,23.3826,22.8267,23.0872,97353043
2014-01-21,23.2175,23.2262,22.6191,22.8353,59981683
2014-01-22,22.844,22.8527,22.5748,22.5748,48771276
2014-01-23,22.5661,22.5661,22.1752,22.4271,58062966
2014-01-24,22.21,22.2273,21.6714,21.6714,95835536
2014-01-27,21.9407,21.9668,21.628,21.7757,60605337
2014-01-28,22.0015,22.2534,21.9754,22.1144,50485045
2014-01-29,22.0102,22.1665,21.8538,21.9668,39649968
2014-01-30,22.1492,22.2273,22.0015,22.1492,30138917
2014-01-31,21.8973,22.0449,21.78,21.8278,40348900
2014-02-03,21.8278,21.8973,21.1242,21.1503,75524630
2014-02-04,21.3066,21.5238,21.1937,21.3414,45872266
2014-02-05,21.2458,21.4022,21.1242,21.2979,40282070
2014-02-06,21.5411,21.8017,21.3848,21.6714,44732148
2014-02-07,21.8886,21.9581,21.7149,21.8799,34938473
2014-02-10,22.0536,22.0536,21.6541,21.7583,33039861
2014-02-11,21.8973,22.1665,21.8538,22.0884,32660957
2014-02-12,22.21,22.2621,22.0189,22.0536,25231309
2014-02-13,21.9146,22.097,21.8104,22.097,32397948
2014-02-14,22.0797,22.4532,22.0449,22.3576,25088460
2014-02-18,22.5921,22.6182,22.2794,22.2794,29255694
2014-02-19,22.3055,22.3837,22.0319,22.0623,33918343
2014-02-20,22.1762,22.185,21.9221,22.0097,32303682
2014-02-21,22.0097,22.0711,21.852,21.852,37175680
2014-02-24,21.9221,22.2989,21.8695,22.1587,38053572
2014-02-25,22.2375,22.3251,22.0535,22.1411,33101400
2014-02-26,22.1937,22.22,21.9922,22.1674,29785491
2014-02-27,22.0886,22.3952,22.036,22.3427,22835227
2014-02-28,22.3777,22.5091,22.1762,22.3164,29454880
