date,open,high,low,close,volume
2014-01-02,82.036,82.036,80.1785,80.6296,1353357
2014-01-03,81.1249,81.1515,80.3201,80.9215,836992
2014-01-06,81.2665,81.523,80.2493,80.5854,907878
2014-01-07,80.9657,81.1603,79.8601,80.037,1658063
2014-01-08,79.2056,79.356,78.4538,78.7103,2797109
2014-01-09,78.9756,79.4179,78.613,78.8341,1776999
2014-01-10,79.0287,79.3737,78.7987,78.9668,1107744
2014-01-13,78.9403,79.6302,78.3743,78.8076,1577241
2014-01-14,79.1791,79.3471,78.3653,79.3117,1188529
2014-01-15,79.3117,79.5948,78.8253,79.3206,1273319
2014-01-16,79.1348,79.8159,78.8032,79.7098,1395585
2014-01-17,79.6036,79.7752,79.0818,79.5771,2565707
2014-01-21,80.1255,80.5014,79.4267,79.7009,1391696
2014-01-22,79.8336,80.2405,79.011,79.5152,1075363
2014-01-23,78.9668,79.2896,78.5246,78.9403,870582
2014-01-24,79.1083,80.8507,78.3653,78.5688,2421002
2014-01-27,78.6134,78.8095,77.8912,77.9714,1553417
2014-01-28,77.9714,79.2614,77.8466,78.8184,1030766
2014-01-29,78.1052,78.123,76.9817,77.6415,1589425
2014-01-30,78.5688,78.5866,77.8912,77.9892,1076190
2014-01-31,77.2403,78.97,77.0441,78.7025,1814477
2014-02-03,78.9165,79.0503,76.7383,76.9996,2652794
2014-02-04,76.955,77.481,75.2431,76.5092,2844387
2014-02-05,75.4482,75.9029,74.6279,75.3947,2126823
2014-02-06,75.4125,75.9207,75.0469,75.8405,1111230
2014-02-07,76.0812,76.3933,75.8226,76.3487,1017919
2014-02-10,76.1793,76.7856,75.894,76.7856,1190659
2014-02-11,76.8836,77.6504,76.634,77.4186,1194885
2014-02-12,77.4989,77.7663,76.9817,77.16,786926
2014-02-13,76.741,77.8288,76.741,77.5345,761071
2014-02-14,77.5167,78.97,77.374,78.5599,1010741
2014-02-18,78.5242,78.5643,77.5527,77.8823,1065060
2014-02-19,77.6594,78.0784,77.267,77.4543,798417
2014-02-20,77.5613,78.3102,77.4186,77.5256,1260189
2014-02-21,77.8198,78.2746,77.5524,77.5791,879868
2014-02-24,77.4186,78.2478,77.3473,77.6237,970226
2014-02-25,77.7842,78.1052,77.3027,77.4008,1231204
2014-02-26,77.8198,77.9268,76.9461,77.0976,1059874
2014-02-27,76.8658,77.4882,76.5805,77.3651,980096
2014-02-28,77.3919,78.2121,77.1244,77.8198,1036217
2014-03-03,77.2225,77.3205,76.7321,77.267,1136151
2014-03-04,77.5524,78.1497,77.2938,78.0695,1390535
2014-03-05,77.8109,77.9357,77.0441,77.1779,949517
2014-03-06,77.16,77.6861,77.0441,77.2403,785026
2014-03-07,77.3384,77.5256,76.7945,77.0709,844823
2014-03-10,77.0531,77.4543,76.9639,77.3116,670506
2014-03-11,77.5167,77.7753,77.1065,77.1957,604035
2014-03-12,76.7945,77.4899,76.7856,77.3829,702619
2014-03-13,77.5524,78.4083,77.3651,77.4097,1076569
2014-03-14,77.3384,78.0071,77.2403,77.9001,1008790
2014-03-17,78.0873,78.4975,78.0249,78.3102,578372
2014-03-18,78.3191,78.9522,78.2924,78.6669,618464
2014-03-19,78.6223,78.8898,77.5524,77.8198,582005
2014-03-20,77.7931,78.1497,77.5969,77.9001,562438
2014-03-21,78.4083,78.97,77.9892,78.0517,1532982
2014-03-24,78.4083,78.9611,78.123,78.4885,963695
2014-03-25,78.7828,78.7996,77.7218,77.7931,1228325
2014-03-26,78.0606,78.6401,77.8466,78.3726,1277419
2014-03-27,78.444,80.6017,78.2835,78.5064,1705479
2014-03-28,78.756,78.7917,78.3325,78.542,904686
2014-03-31,78.7382,78.8987,77.802,78.4707,1406510
2014-04-01,78.444,78.444,77.5167,78.3816,1036096
2014-04-02,78.2121,78.9254,77.9491,78.3637,904161
2014-04-03,78.6045,78.7649,78.1319,78.6847,1048532
2014-04-04,78.9789,79.4426,78.7471,78.8987,1037183
2014-04-07,78.9968,80.3342,78.9968,79.1662,2001416
2014-04-08,79.1216,80.0489,78.8095,80.0132,1204696
2014-04-09,80.1826,80.6284,79.4693,79.5852,1486487
2014-04-10,79.6387,80.5125,79.2197,79.2375,1462143
2014-04-11,79.1216,79.8215,78.5688,78.6758,1101459
2014-04-14,78.9433,79.4782,78.8987,79.2821,883874
2014-04-15,79.5317,80.2896,79.3712,80.138,1176138
2014-04-16,80.3164,81.0252,80.1469,80.6997,918196
2014-04-17,80.5036,81.0564,80.2183,80.994,996037
2014-04-21,80.9131,81.2186,80.4728,80.8951,951358
2014-04-22,80.8232,80.958,79.8392,79.9516,1278259
2014-04-23,79.9785,80.329,79.7539,79.9695,842084
2014-04-24,80.0953,80.4548,79.8976,80.0864,908135
2014-04-25,79.9785,81.0209,79.9606,80.9041,1070930
2014-04-28,81.0299,82.4947,81.0299,82.288,1654704
2014-04-29,82.4408,83.0519,81.7219,81.8926,1084322
2014-04-30,81.9196,82.279,81.3444,81.5062,1837896
2014-05-01,79.6999,80.8682,78.6306,80.338,2376029
2014-05-02,80.2841,81.1647,79.3854,80.4997,1864206
2014-05-05,79.6999,79.8347,78.1813,78.4598,3502113
2014-05-06,78.4598,79.0799,77.7859,78.4958,2246088
2014-05-07,78.6126,79.3225,78.5048,78.9631,1358450
2014-05-08,78.8462,79.1787,78.5946,79.0889,1254645
2014-05-09,79.2416,79.637,79.017,79.5382,1051547
2014-05-12,79.655,79.655,78.8642,79.2596,1422026
2014-05-13,79.4843,79.9426,79.2057,79.9156,1023070
2014-05-14,79.8168,80.6884,79.8168,80.0953,1275648
2014-05-15,79.8258,80.1313,79.2956,79.3944,867374
2014-05-16,79.4843,79.8617,79.2506,79.664,659369
2014-05-19,79.4304,79.6281,79.1428,79.3944,623665
2014-05-20,79.4034,79.9036,79.017,79.4034,787320
2014-05-21,79.5382,79.7089,79.0529,79.6101,565935
2014-05-22,79.4034,79.655,78.9361,79.1338,729893
2014-05-23,79.3315,79.637,79.1429,79.3764,687422
2014-05-27,79.4483,79.5292,79.0979,79.2956,535121
2014-05-28,79.4304,79.7988,79.2057,79.5022,687968
2014-05-29,79.6281,80.4458,79.5292,80.4099,819319
2014-05-30,80.1942,80.7244,80.1942,80.5357,921021
2014-06-02,80.4009,80.6076,79.637,79.8527,815435
2014-06-03,79.9156,79.9606,79.1877,79.5292,962156
2014-06-04,79.4753,79.9785,79.3045,79.9516,995666
2014-06-05,80.2571,80.3829,79.7808,80.3649,635951
2014-06-06,80.32,80.6076,80.1403,80.4278,536166
2014-06-09,80.1852,83.618,80.1493,83.2675,4837990
2014-06-10,83.4383,83.9595,81.9645,82.3959,2106314
2014-06-11,82.306,82.4588,81.2636,81.9825,1044828
2014-06-12,81.9106,81.9645,80.8412,81.2366,1053465
2014-06-13,81.2366,81.5332,80.7873,80.9401,823212
2014-06-16,80.7424,81.4163,80.7424,81.003,740491
2014-06-17,81.1018,81.4792,80.7873,81.3894,907636
2014-06-18,80.994,82.0723,80.9041,82.0274,715946
2014-06-19,82.1622,82.8047,82.0993,82.7733,754551
2014-06-20,82.8182,82.8811,82.315,82.4138,854506
2014-06-23,82.5396,82.6654,81.9016,82.0813,719163
2014-06-24,81.9825,82.4318,81.7848,82.2071,600824
2014-06-25,81.9106,82.2521,81.7129,82.0274,606306
2014-06-26,81.9825,82.0723,81.3534,81.8836,758944
2014-06-27,81.7758,82.5306,81.632,82.4048,651909
2014-06-30,82.2341,82.8991,81.9555,82.1352,711587
2014-07-01,81.9196,82.2251,80.949,82.0094,954335
2014-07-02,82.0903,82.4588,82.0094,82.4138,615218
2014-07-03,82.5217,82.8991,82.315,82.5846,551379
2014-07-07,82.4767,82.935,82.3959,82.7823,522633
2014-07-08,82.8991,83.3394,82.6834,82.7373,800712
2014-07-09,82.8901,83.5281,82.7328,83.4023,621788
2014-07-10,82.98,83.8516,82.8676,83.6,746143
2014-07-11,83.4742,83.6539,83.2136,83.3664,563570
2014-07-14,83.627,84.0044,83.3484,83.6899,644766
2014-07-15,83.7079,83.8786,82.9171,83.1148,1190954
2014-07-16,83.3125,83.5102,83.0878,83.2406,710290
2014-07-17,82.6744,82.9171,82.288,82.8991,1094168
2014-07-18,82.6744,82.9171,82.288,82.8991,1094168
2014-07-21,82.5277,82.582,81.957,82.3556,1132650
2014-07-22,82.3103,82.3963,81.7849,81.8392,861954
2014-07-23,81.7305,81.9723,81.4134,81.6943,753205
2014-07-24,81.957,82.1291,81.7667,82.0204,738020
2014-07-25,81.8664,82.0385,80.9333,81.0601,735219
2014-07-28,81.0058,81.4678,80.6526,80.9695,711810
2014-07-29,81.187,81.4225,80.2992,80.3264,923196
2014-07-30,80.5347,80.7974,79.5473,79.7647,1170720
2014-07-31,79.4929,79.8009,78.4602,78.6957,1488120
2014-08-01,79.0762,81.3953,79.0762,80.8065,2561325
2014-08-04,80.58,80.6162,78.1884,78.2609,2182082
2014-08-05,78.3062,79.0037,77.9348,78.3424,1207399
2014-08-06,78.3515,79.8825,78.1884,79.819,1284600
2014-08-07,79.81,79.9821,78.9222,79.0309,888684
2014-08-08,78.9584,80.0002,78.9403,79.9459,920643
2014-08-11,80.0908,80.7974,79.9459,80.6344,1023787
2014-08-12,80.2811,80.6978,80.0183,80.1633,640061
2014-08-13,80.5166,80.5891,79.9006,80.1814,547449
2014-08-14,80.1814,80.4622,79.8372,80.1542,577305
2014-08-15,80.3716,80.4985,79.6469,80.118,940469
2014-08-18,80.1361,80.9695,80.1361,80.5619,585916
2014-08-19,80.5075,80.7159,80.2811,80.6162,678454
2014-08-20,80.6253,80.8608,80.3082,80.5709,482631
2014-08-21,80.6525,81.1235,80.4804,81.0058,586251
2014-08-22,81.0058,81.2685,80.6887,80.8155,516750
2014-08-25,81.0692,81.0692,80.5256,80.6797,614377
2014-08-26,80.6797,80.9333,80.5256,80.5709,528832
2014-08-27,80.5709,80.8155,80.3716,80.5166,815421
2014-08-28,80.4894,80.5709,80.0002,80.3082,737496
2014-08-29,80.4532,80.5347,79.8825,80.2629,803559
2014-09-02,80.3082,80.6887,79.9278,80.3173,770335
2014-09-03,80.3173,80.7974,80.2901,80.3898,681983
2014-09-04,80.3898,80.9877,80.3082,80.4532,994186
2014-09-05,80.5981,81.3591,80.272,81.3591,866604
2014-09-08,81.0148,81.3319,80.7068,80.888,631065
2014-09-09,80.6706,81.1235,80.3445,81.0783,848969
2014-09-10,81.0783,81.5991,80.7702,81.4768,778207
2014-09-11,81.4768,81.7667,81.187,81.6037,749751
2014-09-12,81.2866,81.5221,80.3626,80.6072,1075876
2014-09-15,80.7249,81.2051,80.6162,81.0692,480421
2014-09-16,81.3228,82.0929,80.6344,81.6943,685080
2014-09-17,81.5674,81.7731,80.9877,81.3681,690673
2014-09-18,81.495,81.7305,80.9605,81.4406,545874
2014-09-19,81.9298,82.1563,81.5312,82.0476,1090520
2014-09-22,85.8795,89.0593,85.2726,88.0809,8863677
2014-09-23,85.6168,86.8851,85.2998,85.9248,3523113
2014-09-24,85.7255,86.8715,85.6984,86.5499,1413653
2014-09-25,86.2057,86.722,85.8524,86.1875,1210793
2014-09-26,86.2419,86.876,86.0426,86.6405,932782
2014-09-29,86.0335,87.2746,85.8705,87.2112,1330230
2014-09-30,86.9576,87.2384,86.7401,87.0028,1144352
2014-10-01,86.9666,86.9666,86.2328,86.4774,1297394
2014-10-02,86.7945,87.1569,86.3144,86.9304,1013753
2014-10-03,87.3109,87.6098,87.1478,87.3924,1375907
2014-10-06,87.8725,87.8952,86.9451,87.3109,644910
2014-10-07,87.2384,88.2892,87.1116,87.5645,1397908
2014-10-08,87.8453,89.5847,87.646,89.4669,1342586
2014-10-09,89.2314,89.7659,88.1624,88.2892,810783
2014-10-10,88.5701,88.9052,87.9269,87.954,883610
2014-10-13,87.954,88.1443,86.8398,86.8941,880082
2014-10-14,87.0028,88.0356,86.3144,87.8997,1145505
2014-10-15,87.5011,88.3617,86.5046,88.0899,1435352
2014-10-16,87.0383,87.7992,86.5673,87.0746,1154871
2014-10-17,87.4467,87.5645,86.6948,87.2384,1393312
2014-10-20,87.1478,88.5791,87.1478,88.5338,1140743
2014-10-21,88.7603,90.2279,88.0084,89.5031,907169
2014-10-22,89.4035,90.1645,89.4035,89.7296,822408
2014-10-23,90.2007,90.2007,89.1136,89.168,1090973
2014-10-24,89.5484,90.4181,89.331,90.1101,651669
2014-10-27,90.401,90.8026,89.7303,89.7714,829345
2014-10-28,90.0269,90.255,88.9865,89.2512,1230172
2014-10-29,89.3059,89.6436,88.5302,89.1873,1366660
2014-10-30,89.5067,90.0086,88.8314,89.9813,898145
2014-10-31,91.2406,91.6878,90.2185,91.1037,1205088
2014-11-03,91.2406,91.6878,90.2185,91.1037,1205088
2014-11-04,90.8847,93.2483,90.8847,92.1076,1241817
2014-11-05,92.6278,92.7829,91.5965,91.9251,880470
2014-11-06,92.1715,92.3631,91.3775,91.5874,1180377
2014-11-07,91.5053,92.1715,91.1767,91.9798,825971
2014-11-10,92.1715,92.8012,91.7882,92.7829,906522
2014-11-11,92.5548,93.0658,92.0802,92.4909,968214
2014-11-12,92.5639,92.7555,92.2719,92.646,812472
2014-11-13,92.9928,93.3031,92.7099,93.0019,938234
2014-11-14,92.7464,92.865,91.0079,91.3684,1291862
2014-11-17,91.3136,92.2855,91.1037,92.1897,1000434
2014-11-18,92.1897,92.3722,91.3775,91.9616,953447
2014-11-19,92.1715,92.1715,91.4414,91.9889,940952
2014-11-20,92.0346,92.135,91.3958,91.4779,797423
2014-11-21,91.9068,92.0346,90.8026,90.9942,1302487
2014-11-24,91.2498,91.268,90.4923,90.6566,1234119
2014-11-25,90.6566,91.1859,90.4649,91.0581,1581693
2014-11-26,90.8026,91.2132,90.6202,91.1676,782305
2014-11-28,91.6878,93.3487,91.6239,92.7373,651571
2014-12-01,91.5144,93.2666,91.5144,92.4452,1100510
2014-12-02,92.281,92.5548,91.5418,91.7426,1456918
2014-12-03,91.6057,91.6422,89.2968,90.5106,2702715
2014-12-04,90.8391,91.1767,89.6984,90.903,2177532
2014-12-05,90.8938,91.0034,89.7075,90.2185,1629493
2014-12-08,90.3463,91.1494,90.0725,90.7661,1246398
2014-12-09,90.3554,90.8756,90.0816,90.4558,981665
2014-12-10,90.7661,91.4323,90.3737,90.7935,1092910
2014-12-11,90.9395,92.4909,90.9395,92.0985,968156
2014-12-12,91.4779,92.4544,90.7387,90.7752,1114411
2014-12-15,90.903,91.5418,90.4375,90.9121,704627
2014-12-16,90.9212,92.208,90.1638,91.3684,1189272
2014-12-17,91.7699,93.1844,91.3638,93.0841,1165359
2014-12-18,93.8141,94.7541,93.1936,94.745,1040808
2014-12-19,95.0552,95.4568,94.5898,95.2834,1357151
2014-12-22,95.1374,95.5663,94.6355,95.1648,925580
2014-12-23,95.5298,96.9443,95.037,96.8074,803039
2014-12-24,96.8713,97.0629,96.2142,96.2416,365254
2014-12-26,96.1504,96.7162,96.0317,96.415,268143
2014-12-29,96.05,96.7162,95.9587,96.2416,380136
2014-12-30,95.9952,96.6523,95.9952,96.3511,500108
2014-12-31,96.488,96.7892,95.037,95.1009,599237
2015-01-02,94.8727,95.1127,93.951,94.7906,859419
2015-01-05,94.7358,95.7306,94.1792,94.8088,1310161
2015-01-06,95.2286,96.2781,94.7495,95.2104,1528120
2015-01-07,95.3381,97.2272,95.2195,96.8439,1226488
2015-01-08,96.9534,98.0577,96.8895,97.9299,1647810
2015-01-09,97.8751,98.1307,96.9078,97.3002,753871
2015-01-12,97.5922,97.7383,96.6112,97.0629,919612
2015-01-13,97.5603,98.4556,96.8257,97.4462,817397
2015-01-14,96.4424,97.6653,96.2416,97.6014,709737
2015-01-15,98.3679,99.4448,97.72,98.0029,1173996
2015-01-16,97.8386,99.6821,97.8386,99.5452,959086
2015-01-20,99.9285,100.33,98.3132,99.1071,1440335
2015-01-21,99.0341,100.0197,98.4775,99.3079,1376332
2015-01-22,99.5908,100.5308,99.025,100.4852,1194985
2015-01-23,100.2661,100.3483,98.4866,98.9246,1646139
2015-01-26,99.0349,99.5035,98.6352,99.3749,1273618
2015-01-27,98.6858,99.4944,97.9415,99.2371,882123
2015-01-28,99.7516,99.9814,98.2447,98.4101,1143844
2015-01-29,98.9522,100.0089,98.5296,99.8343,1308912
2015-01-30,99.7149,99.816,97.9507,98.0517,1672464
2015-02-02,97.9782,99.1268,97.3994,99.0809,890775
2015-02-03,99.3382,99.6322,98.2355,98.9522,1921466
2015-02-04,102.6093,103.3168,99.2371,100.7164,2328829
2015-02-05,100.5511,101.1759,98.842,99.283,1826157
2015-02-06,98.8144,99.4209,97.6695,98.2539,1250369
2015-02-09,98.2447,98.4928,97.7393,98.2355,1100409
2015-02-10,98.3182,99.5679,98.0609,99.329,959790
2015-02-11,99.329,99.6873,98.6031,99.1819,557000
2015-02-12,99.0166,99.5584,98.8603,99.476,736678
2015-02-13,99.2922,100.2294,99.0717,100.1559,709836
2015-02-17,100.1559,100.4959,99.4852,100.0273,665327
2015-02-18,99.8435,101.0197,99.7119,100.8635,720939
2015-02-19,100.6154,100.744,99.9814,100.4132,708120
2015-02-20,100.3948,100.5235,99.5862,100.1008,824025
2015-02-23,100.2478,100.8727,99.9997,100.8267,695347
2015-02-24,100.5235,100.937,100.0273,100.4959,885495
2015-02-25,100.4959,100.597,100.0549,100.1468,730094
2015-02-26,100.1835,100.5786,99.7884,100.2478,547640
2015-02-27,100.3673,100.3673,99.6965,99.8251,603534
2015-03-02,99.816,101.2126,99.7057,101.0013,899095
2015-03-03,100.9737,101.865,100.5235,101.8466,1125731
2015-03-04,101.5159,101.6721,100.2294,101.0105,952139
2015-03-05,101.0748,101.4056,100.5694,101.2218,753130
2015-03-06,100.7532,100.8818,99.6322,99.8711,849928
2015-03-09,99.8435,100.7991,99.5954,100.5143,685330
2015-03-10,99.8527,100.2754,99.0441,99.0809,676504
2015-03-11,98.9614,99.3565,97.8864,98.7133,961276
2015-03-12,98.9614,100.45,98.7501,100.3489,733022
2015-03-13,100.0181,100.2203,99.2738,99.9446,747682
