date,open,high,low,close,volume
2014-01-02,76.2135,76.8561,75.4169,75.6296,4693952
2014-01-03,75.7699,76.3764,75.2382,75.512,2411564
2014-01-06,75.6568,75.8559,74.6611,74.7471,3741440
2014-01-07,74.8467,75.5301,74.7743,75.4079,3135220
2014-01-08,75.9668,76.485,75.3536,75.5482,4462736
2014-01-09,75.6658,76.6344,75.5436,76.6072,4533850
2014-01-10,76.4126,77.3358,76.2904,77.1096,5088036
2014-01-13,77.0914,77.2499,75.8265,76.0551,4530220
2014-01-14,76.132,76.6995,75.8242,76.4035,3145292
2014-01-15,76.4352,77.5621,76.4081,77.0055,4351704
2014-01-16,75.8378,76.227,75.3807,76.0143,4837144
2014-01-17,76.0007,76.3967,75.6342,75.96,4756388
2014-01-21,76.7475,76.7475,75.6613,76.0867,3098504
2014-01-22,76.5212,76.9376,76.0777,76.2587,5257298
2014-01-23,78.0192,79.119,77.8654,78.8022,7353634
2014-01-24,77.9106,79.2004,77.1639,77.6798,7084558
2014-01-27,77.8699,78.0826,77.0733,77.4852,5458772
2014-01-28,77.5802,78.7388,77.535,78.2048,4187244
2014-01-29,77.9151,78.3768,77.4761,77.8201,5525546
2014-01-30,79.0873,80.1056,78.8972,79.7571,5358128
2014-01-31,79.0556,79.5716,78.3745,78.8565,5034156
2014-02-03,79.0194,79.567,77.4445,77.7251,6805014
2014-02-04,78.327,78.5949,77.5893,78.4084,4058060
2014-02-05,78.1097,78.4582,77.4807,78.1278,4348724
2014-02-06,78.25,79.4765,78.1686,79.2548,3999426
2014-02-07,79.558,80.3681,79.4177,80.0603,4665996
2014-02-10,79.9472,80.006,79.0013,79.1009,5165412
2014-02-11,79.3045,80.9112,79.2276,80.4224,5409754
2014-02-12,80.5084,81.1827,80.2549,80.9429,3269088
2014-02-13,80.4133,81.0967,80.3093,80.8478,2874130
2014-02-14,80.9836,81.6851,80.6491,81.5267,3831092
2014-02-18,81.5719,81.6421,80.2549,80.6939,5751606
2014-02-19,80.2776,80.7211,79.4584,79.5942,3776848
2014-02-20,79.6847,80.7799,79.6575,80.4993,4276262
2014-02-21,80.7845,81.5538,80.5989,81.065,4103334
2014-02-24,81.1103,82.0426,80.9655,81.2868,3282816
2014-02-25,81.4497,81.4995,80.5717,80.875,2794792
2014-02-26,80.9705,81.4254,80.4064,80.6111,3374892
2014-02-27,80.4655,81.4572,80.411,81.1979,2951232
2014-02-28,81.3298,82.4125,81.066,82.0531,4774174
2014-03-03,81.5027,81.853,81.1024,81.6574,3857452
2014-03-04,82.6991,84.0774,82.3988,83.6316,4955438
2014-03-05,83.8408,84.6005,83.6043,83.8545,4431708
2014-03-06,83.9727,85.1054,83.8386,84.5459,3646292
2014-03-07,84.8734,85.7878,84.6323,85.3238,3818472
2014-03-10,85.1873,85.3101,84.3821,84.7097,3677800
2014-03-11,84.8461,84.9212,84.2957,84.505,2855728
2014-03-12,84.1047,85.3238,83.8408,85.3101,3314866
2014-03-13,85.5012,86.1835,84.364,84.5459,4766146
2014-03-14,84.364,84.8052,83.7908,84.2184,3856138
2014-03-17,84.8279,85.4648,84.5914,85.2328,3464476
2014-03-18,85.3829,86.4269,85.1782,86.1562,3541064
2014-03-19,86.3564,86.5429,84.7097,84.9962,4157656
2014-03-20,84.8097,85.8605,84.5459,85.8514,3271110
2014-03-21,86.4201,86.6475,85.0918,85.2146,5735984
2014-03-24,85.3602,85.7741,84.4022,85.5194,4113492
2014-03-25,85.7332,86.1153,85.0554,85.0554,4306832
2014-03-26,85.4557,85.5603,83.8363,83.8408,4655494
2014-03-27,83.4997,84.2684,83.1767,83.3859,4277300
2014-03-28,83.6088,84.1092,83.4815,84.041,3181922
2014-03-31,84.5141,85.8196,84.1956,85.3647,3263286
2014-04-01,85.6922,85.765,84.9144,85.7195,2681138
2014-04-02,85.6831,86.4201,85.5876,86.0107,3648364
2014-04-03,86.3245,86.3245,85.3829,86.0516,2825084
2014-04-04,86.2881,86.4292,85.2919,85.5421,3306614
2014-04-07,85.4284,85.6922,84.3867,84.7233,2849068
2014-04-08,84.5277,84.9326,84.0091,84.3048,4222664
2014-04-09,84.5277,85.0736,83.9682,84.8689,3488292
2014-04-10,84.9189,85.1828,83.4724,83.5088,3486908
2014-04-11,82.9765,83.5815,82.2669,82.367,6082404
2014-04-14,83.0721,83.4633,82.2078,82.8355,4536906
2014-04-15,82.9811,84.5368,82.9219,84.3958,6549030
