date,open,high,low,close,volume
2014-01-02,15.6577,15.734,15.4335,15.5972,2123404
2014-01-03,15.5882,15.6465,15.5137,15.5837,1713864
2014-01-06,15.633,15.6712,15.5052,15.5075,1604188
2014-01-07,15.5478,15.6981,15.3438,15.429,2177460
2014-01-08,15.4267,15.4626,15.2541,15.2877,1834324
2014-01-09,15.3168,15.7205,15.1957,15.6689,2805040
2014-01-10,15.6375,15.7698,15.6241,15.716,2153912
2014-01-13,15.66,15.7272,15.1892,15.281,1937212
2014-01-14,15.355,15.5321,15.2451,15.5209,2294604
2014-01-15,15.5366,15.642,15.5075,15.5703,1672284
2014-01-16,15.494,15.5052,15.3079,15.3819,1906004
2014-01-17,15.3011,15.3796,15.0702,15.0724,3047184
2014-01-21,15.2047,15.2417,14.9199,14.9917,2809732
2014-01-22,14.9894,15.124,14.9289,15.0971,1665108
2014-01-23,15.0903,15.0903,14.884,15.0388,2308080
2014-01-24,14.9782,15.0724,14.6284,14.6306,3008344
2014-01-27,14.6172,14.7338,14.344,14.3974,4865724
2014-01-28,14.3189,14.4826,14.2543,14.3907,4983116
2014-01-29,14.3099,14.6844,14.2628,14.5925,6735728
2014-01-30,15.6981,16.7072,15.6981,16.2565,9919312
2014-01-31,16.03,16.0591,15.8259,15.9537,6645048
2014-02-03,15.9358,15.9459,15.2608,15.2742,4739852
2014-02-04,15.4379,15.5209,15.272,15.2832,4043532
2014-02-05,15.2832,15.4918,15.115,15.4021,4153116
2014-02-06,15.4671,15.8326,15.3751,15.808,3935468
2014-02-07,15.8551,16.0659,15.7878,15.9874,2203084
2014-02-10,15.9829,16.1174,15.9044,16.03,3506280
2014-02-11,16.0883,16.3036,15.9941,16.252,2374064
2014-02-12,16.252,16.418,16.1062,16.2206,3760404
2014-02-13,16.117,16.4188,16.117,16.3782,2608432
2014-02-14,16.3737,16.4886,16.3073,16.421,1925388
2014-02-18,16.5021,16.5021,16.3062,16.3715,1958048
2014-02-19,16.331,16.5652,16.3242,16.4098,2381416
2014-02-20,16.4458,16.5127,16.2544,16.3535,1780936
2014-02-21,16.3535,16.6462,16.3422,16.5764,2381024
2014-02-24,16.6102,16.8444,16.5584,16.7431,1837360
2014-02-25,16.7476,17.002,16.6755,16.8106,2483212
2014-02-26,16.9029,17.0899,16.7858,16.93,1825984
2014-02-27,16.9007,17.0336,16.7813,16.8647,1528868
2014-02-28,16.7813,16.8624,16.4278,16.5021,3594292
2014-03-03,16.3332,16.6485,16.2539,16.6395,3812248
2014-03-04,16.8331,16.9198,16.7498,16.8917,2217068
2014-03-05,16.921,17.0155,16.8444,16.948,1690924
2014-03-06,17.02,17.0291,16.7791,16.8557,1218336
2014-03-07,16.9592,17.0448,16.784,16.8286,1194552
2014-03-10,16.8286,16.9277,16.6462,16.7746,1655700
2014-03-11,16.8174,16.8399,16.4593,16.5111,1737044
2014-03-12,16.439,16.6597,16.3174,16.6552,2199076
2014-03-13,16.7318,16.7318,16.5314,16.6192,2960672
2014-03-14,16.5989,16.8872,16.5956,16.8241,2688464
2014-03-17,16.8894,17.0178,16.5787,16.7656,2663556
2014-03-18,16.7926,17.1416,16.7926,17.1349,2572316
2014-03-19,17.0853,17.1146,16.9018,16.984,2640808
2014-03-20,16.9187,17.1101,16.8926,17.0155,2300112
2014-03-21,17.1394,17.1529,16.975,16.993,4925136
2014-03-24,17.02,17.0921,16.8579,16.9255,3788024
2014-03-25,17.0245,17.0865,16.8444,16.8894,4268716
2014-03-26,17.002,17.1732,16.9232,17.0268,4252268
2014-03-27,17.0966,17.2137,17.011,17.1169,2706736
2014-03-28,17.1642,17.1979,17.0336,17.1619,1841556
2014-03-31,17.2497,17.2948,17.0268,17.2227,2505440
2014-04-01,17.2813,17.6889,17.2317,17.5335,5446200
2014-04-02,17.565,17.6348,17.4209,17.4592,2690144
2014-04-03,17.5087,17.5087,17.1822,17.261,3677896
2014-04-04,17.3984,17.4682,16.8444,16.9232,3934160
2014-04-07,16.8286,16.8557,16.2589,16.3062,3662072
2014-04-08,16.2656,16.5021,16.2364,16.4841,3382584
2014-04-09,16.6124,16.7836,16.5269,16.7813,2635200
2014-04-10,16.8061,16.8219,16.3805,16.4998,4193588
2014-04-11,16.4098,16.6395,16.2994,16.6147,3945456
2014-04-14,16.6935,16.7228,16.5224,16.7138,5051224
2014-04-15,16.7093,17.1692,16.6991,17.1259,3919628
2014-04-16,17.216,17.3015,17.0516,17.2452,3068232
2014-04-17,17.2475,17.4186,17.1912,17.234,3007940
2014-04-21,17.2317,17.306,17.0651,17.1146,3816916
2014-04-22,17.1383,17.2155,16.984,17.1461,3152980
2014-04-23,17.1349,17.1732,16.7453,16.7588,5100008
2014-04-24,16.8376,17.1056,16.689,16.9863,4215528
2014-04-25,17.9005,18.4275,17.6754,17.7767,9241100
2014-04-28,17.8285,18.0537,17.556,18.0334,5487180
2014-04-29,18.0424,18.4005,17.9861,18.3217,3994036
2014-04-30,18.3217,18.4973,18.1865,18.486,4079708
2014-05-01,18.4162,18.6977,18.3644,18.4928,4269344
2014-05-02,18.4951,18.6347,18.2293,18.3689,3070640
2014-05-05,18.2969,18.5266,18.2046,18.4996,1843240
2014-05-06,18.4793,18.5581,18.378,18.4883,3159908
2014-05-07,18.5604,18.5671,18.1302,18.3194,3504260
2014-05-08,18.2856,18.7315,18.2856,18.5491,3721620
2014-05-09,18.4542,18.6146,18.3231,18.5785,3715360
2014-05-12,18.6101,18.8655,18.6101,18.8113,2600452
2014-05-13,18.8678,18.8904,18.6531,18.7299,2469940
2014-05-14,18.6576,18.8361,18.6079,18.6101,2200728
2014-05-15,18.5288,18.5667,18.2508,18.4135,3342928
2014-05-16,18.5355,18.6124,18.3954,18.5853,2559936
2014-05-19,18.5446,18.6677,18.5016,18.6079,2479860
2014-05-20,18.5559,18.5722,18.3276,18.4406,2895660
2014-05-21,18.4858,18.6723,18.461,18.6169,1740596
2014-05-22,18.6033,18.809,18.5242,18.7819,2086104
2014-05-23,18.8339,19.0396,18.7751,19.0079,2444256
2014-05-27,19.1051,19.2113,18.9717,19.1593,2331096
2014-05-28,19.148,19.1842,18.9017,18.9356,3473296
2014-05-29,19.0034,19.0667,18.7751,18.9627,2781120
2014-05-30,19.0147,19.224,18.9853,19.1729,2408596
2014-06-02,19.1661,19.2497,19.0237,19.2271,1613976
2014-06-03,19.1232,19.1978,18.9876,19.1413,1860956
2014-06-04,19.0893,19.3062,18.7842,19.2339,2573820
2014-06-05,19.2317,19.2949,19.0418,19.1503,3341144
2014-06-06,19.2656,19.5164,19.2136,19.5097,3346716
2014-06-09,19.5526,19.6453,19.3763,19.4916,4031280
2014-06-10,19.4961,19.6498,19.4283,19.4938,2565548
2014-06-11,19.4532,19.5074,19.3582,19.3944,2018460
2014-06-12,19.3198,19.3198,19.1437,19.2633,1710356
2014-06-13,19.2904,19.3085,19.1096,19.2837,2498088
2014-06-16,19.2158,19.4758,19.2113,19.3673,1268040
2014-06-17,19.3605,19.869,19.2701,19.7628,3031612
2014-06-18,19.7199,19.7944,19.5594,19.7538,2142964
2014-06-19,19.8035,19.8283,19.6204,19.7199,1692140
2014-06-20,19.7628,20.0069,19.7199,19.9346,9459252
2014-06-23,19.9617,20.0272,19.7447,19.9346,3048048
2014-06-24,19.8848,20.2442,19.8668,20.0114,2478136
2014-06-25,21.4376,22.3077,21.4364,21.8602,9762752
2014-06-26,21.7811,22.1586,21.6909,22.1563,3684068
2014-06-27,22.1518,22.3303,22.0727,22.206,4375328
2014-06-30,22.2286,22.371,22.0975,22.249,3445752
2014-07-01,22.2264,22.5993,22.1721,22.362,3405116
2014-07-02,22.3801,22.5835,22.2196,22.2535,2047608
2014-07-03,22.3733,22.4117,22.2558,22.4117,1174400
2014-07-07,22.3642,22.5767,22.2185,22.3077,1830004
2014-07-08,22.2829,22.2851,21.7608,21.8896,2954452
2014-07-09,21.98,22.2874,21.9235,22.2332,2075484
2014-07-10,21.9326,21.9326,21.6048,21.7992,3499888
2014-07-11,21.8557,21.9552,21.7653,21.9099,2111548
2014-07-14,22.0343,22.1461,21.8783,22.0365,1758288
2014-07-15,21.876,22.0749,21.7122,22.0004,1803008
2014-07-16,22.1382,22.1563,21.7698,21.7834,2681572
2014-07-17,21.745,21.876,21.6862,21.7201,2113060
2014-07-18,21.8376,21.9958,21.7811,21.9868,2751128
2014-07-21,21.8715,22.093,21.815,21.9054,1788016
2014-07-22,21.9936,22.188,21.8399,22.1179,3387028
2014-07-23,22.2196,22.2987,22.0817,22.1653,2539244
2014-07-24,23.2932,24.0978,22.8231,22.8411,6501480
2014-07-25,22.6897,22.9813,22.5835,22.6196,2386360
2014-07-28,22.5925,22.9451,22.5134,22.9202,2382812
2014-07-29,22.9451,23.0219,22.649,22.6761,2381720
2014-07-30,22.7801,22.8231,22.5089,22.7485,1906144
2014-07-31,22.6106,22.6874,22.0591,22.084,2496800
2014-08-01,23.6078,23.7597,23.4672,23.7257,3556220
2014-08-04,22.258,22.4275,22.0478,22.3394,1655944
2014-08-05,22.2286,22.4433,22.1247,22.2512,1379152
2014-08-06,22.0682,22.362,22.0523,22.1427,1785220
2014-08-07,22.2874,22.4298,21.9258,21.9868,1797052
2014-08-08,22.0027,22.2974,21.929,22.2815,1356536
2014-08-11,22.413,22.6057,22.2906,22.5921,2212596
2014-08-12,22.5763,22.6624,22.0639,22.1886,2237140
2014-08-13,22.2906,22.3042,21.98,22.1818,1828632
2014-08-14,22.2634,22.3835,22.1569,22.2997,1247628
2014-08-15,22.4108,22.4856,22.0253,22.1659,1713820
2014-08-18,22.3858,22.8551,22.36,22.6307,2970124
2014-08-19,22.6624,22.9299,22.4493,22.735,3072864
2014-08-20,22.7214,22.9299,22.6805,22.837,1534136
