date,open,high,low,close,volume
2014-09-24,20.0897,21.6969,19.9496,21.5661,60456032
2014-09-25,21.0802,21.8745,20.9774,21.5381,8430850
2014-09-26,21.6595,21.8371,21.4073,21.725,2504353
2014-09-29,21.6222,21.9118,21.4073,21.7063,4832916
2014-09-30,21.5941,22.024,21.5381,21.8838,4103103
2014-10-01,21.6969,22.0613,21.5941,21.9025,3915508
2014-10-02,21.809,22.0427,21.7745,21.809,3121384
2014-10-03,21.8464,21.9305,21.5007,21.7063,1585901
2014-10-06,21.753,21.8371,21.1269,21.155,1208403
2014-10-07,21.0802,21.2484,20.7999,21.0428,1508726
2014-10-08,20.6597,21.6315,20.6597,21.2578,1649208
2014-10-09,21.4914,21.4914,20.7812,21.0055,1229058
2014-10-10,20.9214,21.0802,20.6831,20.8186,924069
2014-10-13,20.6784,21.1737,20.6691,20.9774,1382774
2014-10-14,21.0241,21.2951,20.8373,20.9774,1605776
2014-10-15,20.6784,20.7438,20.0897,20.4168,3405401
2014-10-16,20.0984,20.5095,20.061,20.3694,3105758
2014-10-17,20.4542,20.6224,20.3047,20.4822,2750608
2014-10-20,20.3888,20.912,20.3888,20.912,1870599
2014-10-21,20.6597,21.4259,20.6597,21.3232,1165506
2014-10-22,21.2858,21.4914,20.933,21.1176,884653
2014-10-23,21.4633,21.5661,21.1082,21.5194,1154177
2014-10-24,21.7904,21.9492,21.2764,21.6595,1357806
2014-10-27,21.6315,21.6689,21.2344,21.3512,2898819
2014-10-28,21.6409,22.0427,21.4259,21.753,1500595
2014-10-29,21.8184,21.9866,21.6782,21.9399,1302330
2014-10-30,22.1623,22.4813,22.1247,22.3499,1149713
2014-10-31,22.0427,22.351,21.8371,22.0707,1238628
2014-11-03,21.9492,22.4258,21.6409,22.4258,1826936
2014-11-04,22.2749,22.4344,21.984,22.1435,1474474
2014-11-05,22.3312,22.4719,22.0966,22.425,1097594
2014-11-06,22.3218,22.9504,22.2843,22.8003,1010740
2014-11-07,22.9692,22.9692,22.4813,22.4907,600659
2014-11-10,22.5564,22.7534,22.2843,22.4719,1531257
2014-11-11,22.4907,22.7253,22.2843,22.4625,658274
2014-11-12,22.2843,22.5001,22.0591,22.3875,940834
2014-11-13,22.1623,22.4813,22.1247,22.3499,1149713
2014-11-14,22.2749,22.5188,22.2749,22.4813,1111501
2014-11-17,22.622,22.622,22.106,22.5188,992390
2014-11-18,22.5564,22.5564,22.2467,22.2655,586010
2014-11-19,22.3312,22.5188,22.0591,22.2561,812772
2014-11-20,22.1154,22.3969,22.0498,22.2467,745775
2014-11-21,22.4719,22.7159,22.2327,22.303,725247
2014-11-24,22.3312,22.8566,22.2186,22.7534,836847
2014-11-25,22.744,22.8003,22.5376,22.547,701615
2014-11-26,22.622,22.7722,22.4438,22.7346,703711
2014-11-28,22.7253,23.5416,22.5657,23.1099,713406
2014-12-01,23.1006,23.3586,22.0403,22.5001,2282591
2014-12-02,22.5376,22.9223,22.3312,22.7065,1369272
2014-12-03,22.8285,23.0724,22.6971,22.7346,1854537
2014-12-04,22.8191,23.0443,22.6033,22.8941,1433907
2014-12-05,22.9411,23.6635,22.9411,23.5979,1008380
2014-12-08,23.5322,23.5885,23.1569,23.4946,2244927
2014-12-09,23.185,23.7667,22.988,23.6072,1141758
2014-12-10,23.5979,23.8418,23.1006,23.1287,630958
2014-12-11,23.3164,23.7198,22.9974,23.1662,1709147
2014-12-12,23.0067,23.2976,22.8941,22.9504,950809
2014-12-15,23.1569,23.2741,22.7722,22.9786,1175223
2014-12-16,23.0161,23.3398,22.7253,22.7534,1315552
2014-12-17,22.7253,23.2695,22.7253,23.0443,2160460
2014-12-18,23.2225,23.5885,23.1569,23.5322,1768470
2014-12-19,23.4946,24.0201,23.307,23.4571,7523121
2014-12-22,23.6072,23.7185,23.1381,23.5509,1689581
2014-12-23,23.748,23.9263,23.5697,23.87,1174551
2014-12-24,23.8793,24.0107,23.626,23.9356,547225
2014-12-26,23.9356,23.9356,23.6917,23.748,304036
2014-12-29,23.6448,23.9356,23.626,23.8043,1070954
2014-12-30,23.8887,23.9263,23.6072,23.6354,511820
2014-12-31,23.6917,23.7245,23.2976,23.3258,621617
2015-01-02,23.429,23.4571,22.7909,23.2319,643550
2015-01-05,23.063,23.1569,22.3687,22.6877,1330389
2015-01-06,22.6783,22.7253,22.2373,22.4344,2075044
2015-01-07,22.5094,22.6408,22.3218,22.5188,1160199
2015-01-08,22.5845,22.9692,22.4625,22.6877,661452
2015-01-09,22.6596,22.6877,22.3124,22.4156,724738
2015-01-12,22.3312,22.5564,22.1623,22.4062,941126
2015-01-13,22.4625,22.6971,22.1529,22.3969,990061
2015-01-14,22.1435,22.2786,21.6744,21.9934,962525
2015-01-15,21.9277,22.1529,21.2709,21.543,1558030
2015-01-16,21.421,21.8057,21.3835,21.7588,1951966
2015-01-20,21.7307,22.3781,21.4961,21.6744,1742114
2015-01-21,21.6462,22.1341,21.5899,21.8433,787349
2015-01-22,21.862,22.669,21.8433,22.6502,486535
2015-01-23,22.5564,22.5564,22.2092,22.2467,656610
2015-01-26,22.2843,22.8097,22.0778,22.6033,1167764
2015-01-27,22.3875,23.1193,22.2937,22.6596,1308167
2015-01-28,22.6783,22.8472,22.3687,22.3875,1301860
2015-01-29,22.4438,22.8472,21.8245,22.744,1818610
2015-01-30,22.6127,22.744,22.3406,22.425,1882316
2015-02-02,22.3781,22.669,22.228,22.5188,1445837
2015-02-03,22.5283,23.0371,22.4246,22.8863,1351750
2015-02-04,22.8675,22.9711,22.5471,22.6225,1102434
2015-02-05,22.6979,22.9994,22.5942,22.9428,984601
2015-02-06,22.9994,23.5553,22.8203,23.0842,1748389
2015-02-09,23.0653,23.1124,22.7167,22.858,781608
2015-02-10,23.3009,23.5176,23.1124,23.3857,1384891
